206	213	60	183
279	249	84	84
168	168	168	168
174	205	214	39
29	256	136	178
136	252	153	101
261	150	73	261
272	272	272	272
98	292	15	125
20	208	158	232
16	100	228	170
178	282	182	158
46	147	171	77
277	52	125	225
69	213	213	228
151	95	30	176
100	100	100	100
24	86	242	123
272	24	135	248
150	261	18	28
98	292	201	32
235	81	52	119
25	25	25	25
203	136	153	166
102	66	282	122
283	283	283	283
130	270	179	217
197	141	134	249
37	37	37	37
9	296	103	136
283	283	283	283
209	240	192	96
187	238	207	62
268	224	127	57
171	56	102	167
6	122	288	279
70	270	211	250
266	280	140	237
112	262	112	164
181	158	100	168
129	290	233	72
141	298	246	43
25	217	294	92
38	38	38	38
191	101	255	149
254	10	255	273
177	69	281	296
142	35	189	159
73	269	32	273
127	240	148	148
241	111	91	241
265	84	52	279
203	213	88	180
282	227	166	282
212	163	154	290
83	170	81	233
58	58	58	58
78	145	243	117
136	67	145	67
211	211	180	112
8	8	8	8
299	249	240	52
258	34	59	183
297	209	253	223
38	50	46	60
248	216	271	215
222	269	222	144
234	243	46	198
59	55	277	176
174	294	88	88
86	167	300	282
250	258	94	144
204	204	204	204
268	198	27	129
54	42	228	243
215	280	64	202
105	236	119	105
8	190	176	246
149	87	289	87
111	111	111	111
57	14	22	11
96	96	96	96
18	251	250	106
84	97	97	66
93	178	178	244
229	43	13	150
291	230	150	56
257	29	222	220
143	143	143	143
43	43	43	43
284	193	102	102
136	84	135	42
123	194	111	128
43	236	107	31
208	121	254	143
166	166	166	166
42	42	42	42
44	69	180	286
41	125	238	181
115	115	115	115
197	278	75	187
97	97	97	97
110	87	8	43
241	109	152	9
251	251	251	251
110	18	256	297
8	8	8	8
108	108	108	108
123	198	214	63
103	120	207	265
239	203	125	115
220	220	220	220
185	185	185	185
48	68	88	91
151	148	148	267
127	53	259	156
221	221	221	221
158	156	211	121
92	232	180	230
74	264	107	168
48	220	297	189
295	43	123	5
231	24	223	185
275	131	60	64
64	64	295	125
251	233	161	130
55	55	55	55
193	179	67	255
173	74	104	259
245	56	164	221
285	285	83	13
169	294	228	228
6	248	81	18
88	152	11	113
251	251	251	251
185	34	297	114
266	179	36	188
226	279	234	262
118	118	118	118
77	97	255	32
281	59	18	281
209	209	209	209
261	254	192	250
107	132	237	107
41	34	190	139
147	202	197	299
12	46	270	189
120	120	120	120
77	77	77	77
258	15	240	223
42	104	135	201
276	21	81	81
261	47	101	47
274	174	52	274
20	20	20	20
91	91	91	91
192	119	11	20
65	33	239	168
23	235	253	253
163	173	217	26
141	141	141	141
36	47	149	216
281	98	183	292
287	134	225	134
53	53	53	53
45	11	222	106
33	212	73	212
290	6	181	6
16	68	220	137
191	98	247	98
21	193	233	173
146	91	271	192
151	99	48	48
161	225	117	204
106	24	277	240
262	226	74	260
88	53	236	152
107	248	145	110
207	112	168	129
231	6	6	64
148	24	152	24
186	22	217	269
54	178	244	169
289	59	129	11
107	107	107	107
256	117	209	65
72	72	72	72
236	256	54	291
235	162	211	56
65	215	250	85
136	229	259	131
9	46	88	202
48	113	119	145
188	117	91	27
87	195	262	148
18	161	295	296
279	106	230	253
82	82	82	82
43	175	58	190
296	152	157	91
44	32	25	64
269	59	210	202
233	127	64	126
273	273	273	273
90	90	90	90
127	127	127	127
132	132	132	132
64	269	197	113
204	236	77	218
107	283	124	107
114	114	114	114
19	182	96	96
73	243	226	10
286	41	97	99
213	159	250	213
235	120	86	99
292	266	9	252
242	47	236	142
179	16	16	297
288	288	288	288
191	191	187	20
61	61	61	61
106	292	25	72
144	144	255	51
95	95	95	95
114	287	50	77
29	31	48	111
193	101	195	115
180	223	137	173
259	97	117	114
281	80	202	139
281	126	126	243
14	244	242	242
285	285	285	285
223	111	265	71
208	133	22	181
300	300	300	300
38	218	262	142
290	290	290	290
223	75	266	286
218	65	134	134
140	140	140	140
252	235	215	286
119	119	119	119
130	147	225	214
173	173	173	173
90	291	90	32
64	123	42	189
104	104	289	180
217	288	288	78
79	79	215	241
108	164	242	246
214	123	47	241
298	298	298	298
151	292	203	259
159	159	159	159
201	201	201	201
294	294	294	294
145	300	93	234
265	63	221	221
196	196	73	202
277	168	52	230
118	118	118	118
122	136	138	136
221	273	222	230
294	294	294	294
145	82	145	207
123	123	264	229
201	112	40	246
149	36	130	137
242	127	210	242
261	66	100	155
15	15	15	15
258	271	149	294
218	218	214	100
130	184	200	85
179	254	20	254
238	238	238	238
109	239	7	127
72	72	72	72
144	144	144	144
73	170	80	80
156	156	156	156
252	160	125	176
84	206	237	20
159	159	159	159
141	141	141	141
253	253	253	253
263	263	263	263
196	196	196	196
30	300	281	293
71	71	71	71
285	24	291	254
148	92	200	97
299	69	277	299
159	30	256	121
274	228	264	253
42	178	226	42
292	90	55	85
199	94	94	76
59	59	247	164
253	186	59	114
96	171	191	103
36	36	36	36
246	246	246	246
26	101	287	107
284	284	284	284
32	222	17	244
118	70	18	209
23	259	258	9
174	174	174	174
178	58	6	297
99	81	195	290
234	87	232	297
99	69	199	32
210	239	296	147
210	218	256	248
31	8	180	28
227	46	154	55
52	166	282	264
143	143	143	143
105	105	105	105
148	107	225	285
160	185	297	160
196	196	196	196
165	235	94	20
89	131	69	57
64	212	140	109
230	149	223	47
85	277	235	39
67	67	204	279
39	103	274	103
83	83	83	83
255	255	255	255
102	55	109	55
179	179	179	179
300	300	85	267
55	55	153	145
272	272	174	49
55	140	279	289
237	103	237	92
168	38	118	108
12	127	218	218
281	128	194	255
55	55	55	55
7	7	7	7
260	167	167	294
257	239	295	129
200	61	23	200
144	144	144	144
264	264	264	264
57	57	57	57
132	25	247	35
10	91	184	10
202	202	202	202
19	19	19	19
151	260	248	210
274	61	94	40
183	283	268	119
13	13	13	13
32	32	139	123
21	22	246	21
147	147	147	147
172	61	167	292
136	136	136	136
56	93	292	204
44	210	299	215
218	294	235	287
122	192	115	157
191	83	87	65
113	101	227	113
104	33	37	272
99	99	99	99
251	251	95	27
163	20	297	131
257	235	212	105
183	228	28	6
123	117	270	123
59	59	59	59
240	130	292	138
114	179	132	84
30	112	44	110
145	145	145	145
85	85	85	85
77	48	136	58
115	50	254	247
26	224	289	83
116	176	87	8
67	250	160	70
106	72	249	243
32	246	32	209
96	69	224	172
89	89	89	89
127	127	127	127
33	33	33	33
48	71	50	181
217	217	217	217
166	166	166	166
262	132	295	132
174	255	89	177
19	58	242	65
258	154	182	292
46	83	46	34
68	191	58	23
87	185	267	65
14	14	14	14
87	99	160	115
25	252	45	90
212	212	212	212
25	205	116	48
51	51	51	51
219	203	154	287
270	248	34	229
208	208	208	208
195	287	254	200
102	235	147	208
248	77	245	173
147	137	30	7
239	239	239	239
53	15	195	15
169	165	254	187
196	170	80	249
242	90	216	163
100	100	276	93
53	15	15	201
26	178	45	155
115	115	115	115
24	233	222	229
164	30	164	162
73	142	73	26
32	20	110	151
166	166	96	24
17	17	17	17
209	209	209	209
240	293	60	139
198	198	169	270
156	233	105	260
64	64	295	233
90	122	278	221
35	22	111	206
104	20	16	109
173	235	173	165
289	289	289	289
39	176	78	204
143	41	203	213
240	238	208	238
146	146	146	146
42	40	218	179
120	145	145	105
90	90	90	90
100	41	123	189
233	273	157	73
247	216	132	146
244	226	197	171
264	264	264	264
247	216	295	247
136	41	180	260
69	134	139	240
272	97	26	256
127	102	291	214
242	242	242	242
62	80	62	203
26	26	26	26
26	134	274	81
200	260	55	205
151	20	228	298
219	221	208	141
30	89	45	33
67	71	49	204
201	201	201	201
264	249	157	264
10	145	160	231
53	64	256	193
57	168	103	187
170	41	183	14
125	166	9	189
280	7	287	287
293	265	232	293
13	13	13	13
144	113	104	113
294	280	5	196
178	227	178	211
109	154	35	38
276	211	211	222
238	146	5	288
54	188	19	106
73	204	192	136
31	152	133	184
279	279	214	70
245	68	245	139
284	284	286	107
31	128	10	128
292	208	187	193
191	288	261	117
176	292	292	107
64	100	274	92
166	48	170	27
170	82	6	133
198	235	230	50
217	217	217	217
55	247	146	292
73	158	278	292
11	277	189	198
67	189	142	87
278	64	55	225
49	49	29	196
141	118	186	71
213	290	25	136
273	196	102	135
62	236	188	258
65	69	135	12
86	86	86	86
147	147	147	147
183	136	64	64
47	42	18	268
8	186	68	77
230	94	198	82
146	134	146	240
100	126	271	17
231	231	231	231
201	296	222	74
122	122	122	122
168	131	153	240
106	37	150	197
166	166	166	166
108	104	112	291
184	66	42	86
51	51	51	51
23	222	268	110
119	127	127	226
15	15	15	15
282	196	144	158
171	229	31	204
200	216	104	104
214	266	222	53
196	196	196	196
167	6	250	274
253	129	168	18
262	180	116	61
73	241	254	27
274	27	131	78
223	164	85	235
162	162	162	162
126	126	126	126
109	123	162	277
181	250	106	95
122	23	287	152
106	106	106	106
143	52	19	27
203	204	101	201
290	243	295	74
187	103	206	159
129	39	55	39
5	53	99	111
267	35	45	285
263	263	263	263
79	246	71	30
29	184	109	72
227	134	95	95
265	286	234	9
175	85	111	294
238	266	291	240
264	47	264	288
103	261	135	125
25	165	87	273
104	107	9	16
115	115	115	115
30	296	130	209
179	179	179	179
180	172	205	82
58	57	43	15
105	105	105	105
117	221	99	29
279	128	160	111
53	248	252	17
198	104	294	256
153	96	208	214
119	119	119	119
253	137	127	276
215	276	11	199
163	160	163	75
170	238	165	74
24	104	128	238
69	211	50	238
258	159	289	165
211	27	273	239
151	281	286	134
72	190	210	133
243	243	243	243
41	43	41	155
209	108	115	249
37	37	37	37
23	163	97	97
36	36	36	36
197	130	218	112
253	37	245	101
112	243	73	73
72	72	72	72
100	100	100	100
7	7	189	183
26	179	55	188
15	25	15	206
159	47	59	171
284	284	284	284
247	13	116	272
139	257	53	83
17	133	198	142
222	33	88	277
229	229	27	168
119	39	22	181
250	250	250	250
264	264	264	264
258	258	258	258
18	144	20	18
149	297	56	149
111	153	113	160
217	6	196	136
32	32	32	32
250	139	230	102
204	204	204	204
49	167	298	275
227	261	249	173
85	70	276	237
30	203	170	208
34	268	97	257
240	240	240	240
124	124	124	124
189	231	117	251
100	234	241	131
213	151	253	213
54	296	278	160
98	185	261	232
200	229	248	272
94	104	192	171
229	187	67	196
253	198	199	138
161	72	74	161
58	58	58	58
215	185	71	8
62	129	15	129
273	127	84	44
154	255	28	139
79	79	79	79
176	186	56	52
45	99	68	68
58	177	110	288
285	235	245	50
177	250	292	292
102	19	232	255
286	286	286	286
80	80	129	62
120	46	239	12
67	211	244	67
160	271	16	18
145	210	167	164
272	272	272	272
91	139	70	46
78	187	33	220
178	113	246	162
57	163	65	20
203	147	40	192
68	140	148	220
105	242	242	62
144	233	85	115
165	215	215	172
9	78	247	150
83	258	192	30
134	297	78	197
257	257	227	196
144	175	12	150
91	29	66	297
23	143	127	272
87	243	87	234
90	102	182	90
205	205	205	205
223	155	258	223
78	245	245	203
269	48	31	126
243	272	267	293
222	143	246	218
182	158	102	17
165	229	165	226
133	33	22	247
235	235	137	249
32	32	32	32
194	204	100	66
272	272	272	272
241	293	166	194
226	226	226	226
77	85	210	77
45	45	45	45
237	297	38	86
231	199	164	196
221	249	228	155
44	130	97	42
121	61	92	87
168	168	10	230
90	189	189	55
60	60	60	60
27	114	251	14
241	133	199	298
86	86	86	86
96	228	229	150
176	176	176	176
96	96	96	96
65	228	201	249
239	229	29	146
138	97	213	188
87	233	13	181
112	17	56	112
67	120	120	235
36	144	105	19
138	138	138	138
136	129	110	287
101	288	43	17
126	135	33	120
69	37	35	69
203	198	75	75
143	68	153	242
249	156	25	168
37	67	180	86
232	32	274	190
37	116	209	34
273	273	273	273
47	241	94	200
93	177	5	190
39	226	221	84
209	125	206	52
160	160	160	160
135	23	23	74
61	288	110	62
77	134	103	288
197	50	36	106
285	22	33	285
165	106	24	24
78	127	26	96
17	188	229	152
152	160	24	270
65	109	215	109
197	185	261	279
213	141	218	137
168	168	168	168
76	251	76	192
112	112	112	112
137	137	68	106
184	32	32	42
75	229	243	109
300	42	280	40
252	176	30	252
33	31	163	131
10	295	224	103
266	210	79	203
283	283	59	110
236	115	115	121
14	88	151	79
148	148	148	148
154	157	24	14
131	14	66	82
162	263	24	162
156	56	202	156
187	187	187	187
140	140	140	140
25	25	25	25
131	131	131	131
200	200	200	200
288	283	146	284
224	224	224	224
164	164	164	164
186	95	230	297
43	275	126	148
173	173	42	197
283	178	271	194
144	5	62	153
36	213	256	74
120	139	111	102
167	219	291	135
151	56	223	56
266	135	135	292
284	275	199	112
210	294	210	123
293	100	24	100
292	123	228	287
116	116	116	116
114	114	114	114
257	293	38	180
111	207	171	109
145	193	193	17
44	44	208	278
204	50	212	58
68	242	203	75
247	247	247	247
207	45	64	57
9	9	9	9
214	91	274	72
169	285	106	286
54	107	292	286
162	88	16	27
42	5	142	108
194	194	194	194
162	145	232	6
165	219	191	281
171	284	38	61
219	283	141	128
66	126	211	9
40	240	265	166
38	33	136	125
84	182	42	5
73	271	258	258
32	247	255	195
89	213	144	213
31	31	31	31
92	54	161	190
296	129	118	240
285	199	128	128
165	200	218	136
80	54	205	250
159	236	245	118
295	119	197	136
226	107	190	119
198	102	225	152
207	247	237	40
47	247	83	55
124	124	124	124
65	285	300	223
79	137	9	28
32	136	12	136
226	218	101	41
255	126	64	118
277	277	277	277
275	270	175	141
53	43	254	193
129	295	10	15
80	80	80	80
132	290	290	95
164	110	6	149
108	219	103	212
97	155	31	235
261	237	253	5
18	18	18	18
166	28	193	28
68	265	265	265
79	79	79	79
221	193	160	63
291	241	261	241
121	107	48	195
117	289	218	259
160	160	160	160
268	225	157	157
258	197	262	163
33	53	280	255
200	138	33	33
37	70	95	37
123	139	284	123
17	272	203	259
146	136	77	28
273	273	273	273
138	246	254	48
225	292	292	281
94	109	143	197
22	181	257	89
205	32	55	282
5	252	159	267
148	149	96	289
150	136	234	63
260	141	272	8
182	185	151	173
226	174	9	174
30	264	194	41
224	271	277	48
246	202	135	215
129	129	129	129
19	239	296	40
61	180	180	9
254	238	63	102
7	199	73	67
108	108	108	108
79	106	106	140
44	44	44	44
28	28	28	28
123	123	123	123
167	51	214	214
166	128	240	93
60	47	282	47
9	59	194	244
32	64	293	132
194	46	29	46
164	164	164	164
187	264	187	225
192	192	192	192
76	140	76	90
25	61	38	25
96	27	294	57
33	33	33	33
267	205	26	267
6	26	26	79
180	199	182	102
244	80	114	222
11	98	17	201
211	133	240	114
72	95	54	212
174	75	27	215
268	171	77	71
291	101	157	101
235	171	107	143
74	72	241	72
285	187	128	262
125	158	195	239
281	263	27	134
125	92	288	20
21	21	21	21
251	270	233	300
226	256	94	28
221	221	221	221
296	296	296	296
85	259	170	265
97	163	46	48
66	126	254	19
26	196	50	226
195	195	165	252
188	188	188	188
282	20	76	9
234	245	137	237
215	111	253	124
235	165	53	233
211	215	215	74
42	105	106	106
276	276	276	276
144	16	241	229
147	147	147	147
31	31	31	31
35	165	41	252
265	124	116	213
234	258	169	286
167	125	11	253
152	152	152	152
112	139	20	129
87	137	181	24
101	226	136	92
223	223	223	223
222	299	43	58
17	112	22	78
201	163	11	284
277	35	186	264
162	182	162	182
107	107	107	107
259	246	98	122
107	35	221	87
6	179	25	277
271	281	40	24
50	57	266	134
266	65	172	168
218	168	125	221
63	79	158	40
59	59	59	59
7	7	7	7
157	274	88	40
26	26	26	26
24	269	140	20
6	109	81	151
103	27	12	12
141	141	141	141
72	24	60	97
50	50	50	50
189	8	227	153
74	32	32	90
101	245	245	106
81	36	7	29
297	280	248	80
142	195	298	131
183	283	143	143
169	126	229	98
140	140	7	198
195	61	195	143
212	70	285	33
113	113	113	113
146	146	146	146
29	230	29	121
100	231	100	162
285	285	285	285
246	216	49	190
288	33	181	148
111	197	161	221
12	103	122	167
184	52	290	9
225	225	225	225
71	147	58	133
82	214	203	164
96	55	250	34
126	132	277	270
152	152	152	152
116	261	236	202
165	165	165	165
115	235	249	63
24	237	225	71
233	233	117	13
39	41	82	191
64	50	50	97
112	158	114	138
24	78	61	32
278	14	86	158
150	150	150	150
145	269	74	229
179	179	179	179
30	41	267	219
263	115	298	78
41	41	133	184
38	201	38	267
196	222	126	218
253	181	42	181
40	63	18	190
86	73	46	219
268	5	42	42
240	237	111	168
207	9	66	44
242	242	242	242
27	39	119	27
255	109	114	48
25	181	273	235
19	60	135	56
130	130	130	130
63	219	99	180
186	29	30	77
35	70	27	242
173	28	28	13
205	151	199	128
299	299	277	112
145	22	128	28
146	234	43	61
296	296	296	296
251	251	251	251
240	35	240	296
244	47	145	298
103	103	103	103
111	111	111	111
241	182	19	179
264	264	264	264
300	40	101	101
55	103	83	211
52	57	114	71
211	94	262	299
159	220	234	43
216	153	98	153
259	111	58	70
249	63	249	45
63	289	25	166
277	214	262	243
33	85	273	171
205	151	32	280
124	295	244	64
278	278	278	278
173	147	296	299
164	164	164	164
182	291	119	121
162	247	40	187
136	261	136	38
226	169	137	226
37	117	206	119
189	13	290	134
71	90	41	60
266	188	44	218
298	116	157	165
127	98	207	189
87	49	173	191
110	33	35	230
118	215	286	118
76	225	241	63
190	156	148	156
276	156	131	294
259	212	132	84
129	50	248	189
259	37	28	259
251	41	266	108
97	217	38	38
193	193	193	193
284	292	89	284
67	253	250	255
118	118	118	118
218	294	218	114
109	238	238	212
162	248	162	64
271	77	271	121
155	59	18	118
104	117	43	104
151	43	62	64
228	83	19	228
49	49	49	49
29	100	146	63
198	198	198	198
297	281	141	112
83	83	83	83
108	231	213	213
57	123	72	298
75	75	75	75
60	173	260	71
109	129	245	221
180	180	251	166
168	168	168	168
242	217	88	202
167	51	110	268
246	148	138	227
99	114	258	20
220	167	23	257
94	124	221	250
17	216	40	16
153	153	62	197
115	105	39	105
205	212	212	198
205	136	290	40
98	212	131	212
256	256	256	256
98	98	98	98
114	114	114	114
41	109	188	5
15	189	193	176
275	275	275	275
30	44	87	9
270	105	164	202
53	274	107	171
282	282	282	282
232	127	232	55
94	94	94	94
289	73	283	123
156	156	274	268
134	43	134	40
246	159	205	203
264	287	263	84
199	214	163	7
17	17	17	17
19	195	29	170
149	149	149	149
38	257	257	85
156	41	137	174
204	204	204	204
161	54	161	199
105	105	105	105
260	260	223	54
262	216	224	294
252	93	112	112
268	268	268	268
231	193	271	42
76	13	166	87
295	300	162	95
56	240	230	128
46	87	209	107
72	131	210	51
111	196	45	289
255	255	255	255
47	82	193	102
149	154	154	96
263	263	263	263
44	39	198	167
50	50	283	128
141	141	6	8
205	268	268	192
67	43	44	85
272	130	240	153
289	24	289	91
291	291	291	291
130	112	157	154
39	156	179	179
169	43	169	278
126	124	11	228
243	235	129	40
26	263	60	32
30	30	30	30
240	154	57	145
226	226	226	226
199	165	197	90
244	39	188	74
250	110	46	50
197	223	197	202
262	281	88	110
86	282	282	143
193	18	268	18
235	106	240	248
65	281	270	99
232	76	254	259
22	22	22	22
243	284	135	284
284	284	284	284
45	99	33	222
24	286	107	259
105	105	105	105
23	260	290	290
71	65	201	30
229	75	101	222
210	269	300	116
195	260	141	63
283	15	248	247
210	88	193	80
251	251	239	84
243	283	122	133
109	56	97	174
240	240	240	240
227	36	70	227
85	104	127	157
9	205	218	224
107	268	107	297
163	287	258	297
189	189	189	189
5	5	5	5
282	25	128	184
238	40	160	266
99	34	204	235
33	66	295	55
216	191	110	34
233	231	151	16
99	99	99	99
287	287	287	287
130	19	253	240
189	224	224	287
50	229	269	255
88	230	182	271
96	46	299	202
270	80	80	231
36	28	70	242
209	53	92	92
268	242	229	261
212	73	73	261
299	297	58	182
60	79	269	139
109	229	20	20
43	132	177	58
202	262	262	203
15	15	15	15
255	255	255	255
72	72	226	181
229	43	156	225
174	149	110	269
105	105	105	105
250	163	43	273
51	244	255	181
212	187	130	193
93	34	155	93
181	296	117	262
187	277	263	134
106	272	182	7
225	182	266	18
200	99	260	91
75	75	75	75
185	286	286	158
166	166	166	166
210	172	289	163
48	186	42	164
30	30	30	30
25	117	117	240
286	247	207	249
54	196	238	35
276	276	276	276
299	190	111	111
213	98	141	165
199	55	50	225
142	236	42	44
238	190	186	192
266	266	266	266
49	49	42	126
89	89	89	89
5	71	71	128
224	224	224	224
90	90	90	90
255	83	62	128
221	297	259	56
40	160	77	288
206	206	206	206
56	56	56	56
299	138	209	45
97	119	172	231
145	145	145	145
79	163	295	79
182	64	71	123
92	92	92	92
148	20	171	235
116	223	123	223
92	92	92	92
81	60	169	49
275	56	190	10
257	254	178	15
271	70	135	79
272	105	10	10
18	64	71	283
6	130	46	84
225	118	11	23
194	27	281	148
163	221	30	182
82	28	82	52
27	166	159	169
180	190	144	260
242	242	242	242
139	208	171	78
243	82	259	259
253	169	192	90
291	9	234	234
291	103	192	222
81	34	83	83
231	62	8	8
211	43	71	71
133	182	180	133
18	82	162	56
254	264	104	95
271	60	198	198
149	73	164	149
240	129	85	117
237	291	12	143
204	204	53	260
225	23	272	10
167	136	272	167
107	107	28	222
239	239	239	239
109	244	38	259
80	80	80	80
196	196	196	196
47	255	47	47
61	93	195	61
256	125	91	232
43	56	43	294
28	251	261	251
94	71	94	139
116	239	271	110
149	227	16	244
297	253	227	176
132	219	233	15
204	204	204	204
28	220	264	280
289	279	146	66
92	80	184	90
100	54	282	100
223	116	217	164
43	80	166	258
117	117	117	117
102	208	188	208
167	96	167	105
85	178	182	186
176	9	252	242
6	44	165	48
14	99	14	285
206	20	134	28
170	191	97	247
113	208	277	69
240	240	240	240
181	181	181	181
174	92	174	267
156	159	165	264
115	257	265	265
11	202	186	148
162	286	247	98
35	229	14	14
274	24	274	30
114	114	7	116
12	242	183	102
290	241	193	78
51	228	214	260
268	268	268	268
131	131	131	131
96	242	83	117
177	14	25	10
186	94	37	186
300	28	163	193
40	40	40	40
183	14	186	65
102	67	37	37
126	126	126	126
221	51	131	190
29	115	29	154
278	278	278	278
58	278	58	38
284	211	99	56
141	63	55	206
95	92	197	119
12	12	12	12
286	203	286	125
187	187	187	187
23	231	172	146
131	131	163	167
180	107	255	92
68	134	15	161
228	228	228	228
37	38	266	121
216	99	153	79
194	210	156	81
118	84	59	17
8	146	31	268
262	231	20	16
158	136	217	168
297	297	297	297
202	65	274	194
86	86	86	86
255	255	255	255
44	170	218	249
243	288	146	288
110	141	96	141
36	279	85	85
218	218	218	218
88	88	88	88
191	191	191	191
109	218	264	36
42	127	216	26
193	193	180	26
296	296	296	296
101	78	170	15
137	178	25	47
17	267	37	140
86	62	62	126
183	183	183	183
31	89	263	237
35	241	138	228
177	285	70	285
209	209	209	209
199	199	199	199
66	66	66	66
117	231	287	132
112	112	112	112
66	70	66	198
155	155	155	155
123	45	107	53
211	295	73	76
87	181	254	57
45	236	240	105
71	249	70	166
107	107	229	270
277	243	101	29
175	99	230	175
61	194	293	61
284	284	284	284
218	204	269	100
133	299	138	244
90	30	59	15
188	188	188	188
122	122	122	122
181	212	84	88
47	47	297	254
132	113	92	62
271	97	249	262
187	187	187	187
55	88	158	254
274	274	274	274
151	119	282	147
228	228	70	61
167	208	38	261
211	204	155	158
243	236	46	92
195	195	195	195
59	184	208	42
28	86	290	261
121	121	121	121
67	285	90	67
72	123	290	186
48	48	228	254
200	222	169	200
169	169	169	169
204	204	204	204
192	199	105	24
35	15	192	238
211	291	127	75
18	18	220	34
164	260	36	32
213	213	213	213
70	56	70	222
278	270	43	43
250	31	11	250
161	34	287	19
181	181	181	181
220	270	272	94
110	272	173	240
194	234	122	181
56	56	56	56
283	283	283	283
138	138	138	138
98	44	201	210
284	220	156	244
132	132	132	132
280	201	280	102
190	232	248	58
249	227	286	249
191	191	191	191
170	201	51	195
12	12	88	219
212	212	212	212
113	17	15	247
73	73	73	73
147	221	143	44
299	300	257	299
82	238	18	205
35	206	54	227
298	82	232	70
50	106	162	76
225	277	42	225
243	37	216	20
168	168	168	168
248	199	24	13
48	48	48	48
259	59	125	59
175	53	249	243
214	214	214	214
51	152	128	250
257	144	46	172
209	221	79	78
157	157	157	157
166	70	258	43
267	112	46	290
45	60	28	174
121	121	121	121
135	124	106	296
293	42	250	42
10	157	44	60
149	209	284	238
231	231	231	231
23	105	19	41
11	61	139	26
228	228	228	228
151	105	151	286
71	8	250	233
35	275	237	253
83	15	295	206
254	177	281	13
222	149	239	286
67	103	45	298
295	295	295	295
104	231	104	290
162	42	254	84
237	86	93	135
51	125	128	289
181	42	148	296
135	191	191	250
43	173	270	247
157	157	233	268
282	217	107	159
246	246	246	246
209	59	209	143
201	160	102	84
291	5	133	50
116	198	116	184
156	156	156	156
227	283	159	163
85	139	114	144
283	280	68	297
290	102	153	261
186	230	104	158
250	214	214	136
235	268	22	22
64	190	66	173
207	207	27	156
79	153	12	68
81	81	81	81
34	163	158	273
135	107	226	226
112	250	28	174
133	216	210	159
221	226	238	54
173	173	173	173
172	172	172	172
216	73	141	139
55	38	174	140
135	127	269	288
252	195	132	63
177	126	240	173
142	208	258	69
162	98	98	203
194	194	194	194
108	160	114	288
177	259	149	62
71	11	73	87
19	18	202	43
44	44	200	269
84	114	84	201
151	97	107	140
290	54	278	290
209	58	152	6
143	197	196	196
274	274	274	274
183	162	201	189
31	76	264	144
134	299	185	50
63	191	278	177
127	201	141	138
214	214	214	214
246	246	110	43
62	62	62	62
82	253	63	115
253	253	253	253
82	250	125	238
245	182	50	59
235	235	235	235
200	186	278	200
73	277	54	267
280	226	170	275
158	200	223	20
101	177	35	236
139	139	19	143
285	285	285	285
276	232	185	42
16	279	16	171
276	276	276	276
147	238	130	51
48	87	168	168
224	224	224	224
62	104	40	62
147	188	94	147
42	229	77	151
296	208	251	287
108	108	108	108
206	48	46	261
276	276	276	276
37	242	242	155
170	215	140	135
272	97	97	46
66	207	174	207
187	51	187	151
223	212	158	27
210	210	210	210
54	246	235	44
148	197	235	208
116	260	241	58
247	218	256	247
156	156	59	283
32	224	220	90
117	69	68	165
293	293	118	159
40	89	29	29
184	116	116	69
243	243	243	243
131	197	182	106
249	157	44	164
237	23	214	272
181	236	73	20
174	246	69	230
100	100	100	100
210	210	210	210
201	46	130	237
197	294	104	278
151	151	151	151
44	70	92	238
39	144	38	118
9	9	9	9
273	45	37	151
150	207	9	264
293	125	242	236
103	239	104	11
285	165	109	228
183	183	183	183
138	146	285	116
149	52	52	277
59	237	170	170
72	17	278	234
101	66	102	20
292	168	140	143
124	195	111	89
51	290	230	7
95	95	170	217
286	214	221	214
156	165	131	273
102	254	93	20
210	210	210	210
203	178	234	193
217	276	231	110
13	184	23	147
273	22	252	106
239	106	111	106
110	167	123	285
222	261	22	180
84	43	153	127
83	55	77	235
290	290	33	79
38	65	59	297
224	87	178	262
61	61	61	61
108	200	207	122
46	124	134	58
251	159	200	159
55	55	284	182
220	275	187	254
213	183	88	174
89	91	285	236
287	64	36	265
244	244	244	244
238	266	195	15
209	209	209	209
63	69	140	148
293	255	115	282
243	243	243	243
17	161	7	254
154	77	69	169
194	264	253	55
175	69	15	186
178	122	207	131
29	29	29	29
56	56	56	56
61	61	61	61
192	42	125	54
94	129	120	35
27	27	27	27
141	89	194	186
49	282	294	288
298	298	19	38
18	15	50	79
232	121	241	260
285	282	260	260
212	212	212	212
45	73	44	51
188	10	218	188
276	59	271	206
95	22	218	26
8	8	8	8
136	173	57	131
189	72	41	198
300	248	277	86
128	12	68	38
46	194	141	92
187	187	187	187
220	220	220	220
203	203	203	203
294	265	71	182
285	279	46	7
221	293	293	225
25	99	185	190
280	252	246	93
279	279	104	43
215	258	121	280
195	91	180	276
230	86	245	250
79	6	46	79
207	120	175	106
208	58	137	118
168	132	202	276
129	129	129	129
272	270	21	219
75	75	75	75
54	5	230	54
214	89	174	115
13	87	25	250
202	280	49	183
201	174	70	170
195	195	195	195
296	245	24	133
195	130	237	39
194	259	259	260
238	190	271	238
261	249	50	227
113	295	188	118
145	145	145	145
169	154	224	169
21	21	21	21
215	215	215	215
35	123	262	22
12	204	229	229
294	131	99	96
178	214	164	273
146	146	136	35
81	173	172	278
43	43	43	43
173	145	228	181
